0,2,0.4
1,1,0.4
2,1,0.5
3,3,0.5
4,5,0.5
5,2,0.4
6,4,0.4
7,6,0.5
8,5,0.5
9,10,0.5
10,5,0.4
11,10,0.4
12,4,0.5
13,5,0.5
14,7,0.5
15,2,0.4
16,5,0.4
17,2,0.5
18,2,0.5
19,1,0.5
20,2,0.4
21,4,0.4
22,4,0.5
23,4,0.5
24,4,0.5
